code,date,open,high,low,close,volume,change,changeRate
G0018,2026-07-13,21146,21293,20361,20531,314995,-749,-3.52
G0018,2026-07-14,20660,21241,20326,20735,378991,204,0.99
G0018,2026-07-15,20568,21175,20096,20292,222634,-443,-2.14
G0018,2026-07-16,20254,20607,19831,20290,215988,-2,-0.01
G0018,2026-07-17,20215,20507,19929,20262,210855,-28,-0.14
G0018,2026-07-20,20231,20879,19764,20307,221139,45,0.22
G0018,2026-07-21,20216,20226,19909,20076,476110,-231,-1.14
G0018,2026-07-22,20207,20727,19609,20499,232060,423,2.11
G0018,2026-07-23,20390,20647,20232,20408,174005,-91,-0.44
G0018,2026-07-24,20458,21033,20421,20468,195135,60,0.29
G0018,2026-07-27,20547,20573,20455,20484,186944,16,0.08
G0018,2026-07-28,20395,21004,20346,20445,286117,-39,-0.19
G0018,2026-07-29,20376,20661,19958,20272,116920,-173,-0.85
G0018,2026-07-30,20399,21155,19922,20838,374103,566,2.79
G0018,2026-07-31,21013,21488,20437,21114,218813,276,1.32
G0018,2026-08-03,20902,21421,20541,20845,263263,-269,-1.27
G0018,2026-08-04,20745,20763,20618,20704,196518,-141,-0.68
G0018,2026-08-05,20498,20610,19992,20318,625698,-386,-1.86
G0018,2026-08-06,20081,20339,19443,19903,646615,-415,-2.04
G0018,2026-09-07,19889,20451,19578,19946,332872,43,0.22
G0019,2023-09-25,79084,80404,77242,77547,2152076,0,0
G0019,2023-09-26,78257,80938,77032,79167,1701095,1620,2.09
G0019,2023-09-27,78999,80904,78946,79797,3931858,630,0.8
G0019,2023-09-28,79355,79687,79144,79397,4324378,-400,-0.5
G0019,2023-09-29,81018,86051,79420,85753,3723826,6356,8.01
G0019,2023-10-02,86311,92097,83999,91586,1482798,5833,6.8
G0019,2023-10-03,91515,93554,89007,90998,1623572,-588,-0.64
G0019,2023-10-04,91377,94161,89078,91681,1690568,683,0.75
G0019,2023-10-05,92184,96225,89486,93863,2028415,2182,2.38
G0019,2023-10-06,93169,93754,92352,92966,1542354,-897,-0.96
G0019,2023-10-09,94030,95454,93077,94184,974455,1218,1.31
G0019,2023-10-10,93745,94208,90887,93599,1177881,-585,-0.62
G0019,2023-10-11,93431,96019,90696,95082,898016,1483,1.58
G0019,2023-10-12,94846,97241,91955,94406,1039311,-676,-0.71
G0019,2023-10-13,94586,96754,92358,94718,889586,312,0.33
G0019,2023-10-16,95868,97792,93357,97114,1757879,2396,2.53
G0019,2023-10-17,94957,95818,92724,94001,2230010,-3113,-3.21
G0019,2023-10-18,93721,94426,92339,94407,1988195,406,0.43
G0019,2023-10-19,95138,96594,94765,95678,1986429,1271,1.35
G0019,2023-10-20,95951,97942,93494,97838,1834968,2160,2.26
G0019,2023-10-23,98029,102126,95982,99577,1595253,1739,1.78
G0019,2023-10-24,99708,102278,98662,100217,952662,640,0.64
G0019,2023-10-25,101129,103200,98458,101805,1405731,1588,1.58
G0019,2023-10-26,101142,102140,100918,101339,2634865,-466,-0.46
G0019,2023-10-27,100932,103473,97163,98583,1426912,-2756,-2.72
G0019,2023-10-30,98307,98441,95768,96949,1348199,-1634,-1.66
G0019,2023-10-31,96949,99058,96158,97719,1037802,770,0.79
G0019,2023-11-01,97960,98321,95072,96215,1478751,-1504,-1.54
G0019,2023-11-02,96948,99996,95906,97130,1230076,915,0.95
G0019,2023-11-03,96262,98861,92093,93241,1072045,-3889,-4
G0019,2023-11-06,93067,93933,91195,92326,1627945,-915,-0.98
G0019,2023-11-07,92520,93371,91655,92454,2023307,128,0.14
G0019,2023-11-08,93276,96566,92512,96073,1100894,3619,3.91
G0019,2023-11-09,96357,99793,95805,98110,3632417,2037,2.12
G0019,2023-11-10,98389,102011,97742,99997,1458895,1887,1.92
G0019,2023-11-13,99535,101288,96656,99547,1299781,-450,-0.45
G0019,2023-11-14,107743,120030,104822,117428,3809933,17881,17.96
G0019,2023-11-15,117174,119349,115810,116928,1249388,-500,-0.43
G0019,2023-11-16,116126,116251,114479,114941,669209,-1987,-1.7
G0019,2023-11-17,114585,117277,111590,116134,2791906,1193,1.04
G0019,2023-11-20,115707,116658,112767,116280,954966,146,0.13
G0019,2023-11-21,116805,117042,113227,116598,1671559,318,0.27
G0019,2023-11-22,116860,120059,112952,116177,1121562,-421,-0.36
G0019,2023-11-23,115910,116104,112373,114885,1884107,-1292,-1.11
G0019,2023-11-24,112799,113616,107146,109481,2914732,-5404,-4.7
G0019,2023-11-27,109068,111378,105339,108172,1611913,-1309,-1.2
G0019,2023-11-28,107569,111288,105177,108531,937874,359,0.33
G0019,2023-11-29,107738,107964,107612,107879,1758430,-652,-0.6
G0019,2023-11-30,108401,110519,106422,108782,932978,903,0.84
G0019,2023-12-01,108950,111497,108350,110017,1760135,1235,1.14
G0019,2023-12-04,111282,114249,108599,113043,2086628,3026,2.75
G0019,2023-12-05,112170,112588,108742,110469,2994441,-2574,-2.28
G0019,2023-12-06,109719,110208,107002,109748,698542,-721,-0.65
G0019,2023-12-07,110942,113373,110382,112667,3090767,2919,2.66
G0019,2023-12-08,113113,113816,110601,111905,1426036,-762,-0.68
G0019,2023-12-11,111388,114293,106997,109855,2720294,-2050,-1.83
G0019,2023-12-12,109348,111755,107766,108577,1508843,-1278,-1.16
G0019,2023-12-13,109435,113167,108887,110608,2527374,2031,1.87
G0019,2023-12-14,111031,113642,110869,113003,2158358,2395,2.17
G0019,2023-12-15,112782,116939,110218,114203,2546034,1200,1.06
G0019,2023-12-18,113697,116010,109208,110260,861373,-3943,-3.45
G0019,2023-12-19,109807,111808,106333,109496,1100228,-764,-0.69
G0019,2023-12-20,109447,110725,107939,110295,1441078,799,0.73
G0019,2023-12-21,110898,114464,110601,111885,1700307,1590,1.44
G0019,2023-12-22,112687,115752,110128,114322,2436188,2437,2.18
G0019,2023-12-25,114652,115527,114323,115175,1151563,853,0.75
G0019,2023-12-26,114261,116306,109648,112960,2325396,-2215,-1.92
G0019,2023-12-27,113079,115598,111740,113788,3133990,828,0.73
G0019,2023-12-28,113635,113668,110525,113180,1862131,-608,-0.53
G0019,2023-12-29,113761,117003,111056,114216,1416519,1036,0.92
G0019,2024-01-01,113728,114617,111330,113519,986478,-697,-0.61
G0019,2024-01-02,113255,114277,111855,112499,1978966,-1020,-0.9
G0019,2024-01-03,112887,115295,109772,114842,1211561,2343,2.08
G0019,2024-01-04,115516,119877,115194,117179,1304209,2337,2.03
G0019,2024-01-05,117280,117753,113980,117211,1251186,32,0.03
G0019,2024-01-08,116756,120581,115458,117233,1089490,22,0.02
G0019,2024-01-09,117019,120515,113934,118668,1147766,1435,1.22
G0019,2024-01-10,119561,123620,116313,120485,1062849,1817,1.53
G0019,2024-01-11,121220,122973,119159,120792,1233384,307,0.25
G0019,2024-01-12,120514,121267,118422,118971,2531748,-1821,-1.51
G0019,2024-01-15,120365,123889,118293,123389,1186864,4418,3.71
G0019,2024-01-16,124833,127806,121237,126213,2441641,2824,2.29
G0019,2024-01-17,124546,126152,121587,124479,973812,-1734,-1.37
G0019,2024-01-18,123560,126837,119760,123090,839145,-1389,-1.12
G0019,2024-01-19,124468,125600,121014,124596,2783898,1506,1.22
G0019,2024-01-22,125058,126620,120906,123827,1930877,-769,-0.62
G0019,2024-01-23,123035,124476,120298,122721,2645155,-1106,-0.89
G0019,2024-01-24,122527,125559,119269,122322,854204,-399,-0.33
G0019,2024-01-25,122552,125417,119715,123703,1587450,1381,1.13
G0019,2024-01-26,124041,128083,120321,125949,1039343,2246,1.82
G0019,2024-01-29,127225,132298,125183,128708,1682114,2759,2.19
G0019,2024-01-30,128151,130992,124548,127798,2578794,-910,-0.71
G0019,2024-01-31,127129,127325,125394,126083,3039323,-1715,-1.34
G0019,2024-02-01,126056,128678,122737,125506,1782568,-577,-0.46
G0019,2024-02-02,125022,131048,123283,128350,1502528,2844,2.27
G0019,2024-02-05,128226,130773,124752,129148,881278,798,0.62
G0019,2024-02-06,129329,132228,127487,130871,835213,1723,1.33
G0019,2024-02-07,131262,135345,127354,132506,769155,1635,1.25
G0019,2024-02-08,132083,134894,128341,131012,2283689,-1494,-1.13
G0019,2024-02-09,129461,129920,124235,127233,2542577,-3779,-2.88
G0019,2024-02-12,127912,131581,124807,129015,2137840,1782,1.4
G0019,2024-02-13,128466,131935,123320,123833,1834436,-5182,-4.02
G0019,2024-02-14,119156,120615,105383,107360,1835102,-16473,-13.3
G0019,2024-02-15,105983,106287,102853,104999,1281677,-2361,-2.2
G0019,2024-02-16,105033,106461,102032,105048,1584791,49,0.05
G0019,2024-02-19,104065,106984,101535,103196,1628368,-1852,-1.76
G0019,2024-02-20,104635,106671,103528,106604,1214909,3408,3.3
G0019,2024-02-21,108703,113962,107854,111566,1276801,4962,4.65
G0019,2024-02-22,112275,116101,109710,113930,978238,2364,2.12
G0019,2024-02-23,113760,115273,112431,113229,1085044,-701,-0.62
G0019,2024-02-26,112663,114950,111381,112214,1199436,-1015,-0.9
G0019,2024-02-27,111917,113552,106495,108064,1802140,-4150,-3.7
G0019,2024-02-28,107758,109128,103292,105560,1053779,-2504,-2.32
G0019,2024-02-29,105001,106644,103628,103879,1677630,-1681,-1.59
G0019,2024-03-01,102921,103555,100104,101755,2650016,-2124,-2.04
G0019,2024-03-04,99876,101894,98274,98581,1798860,-3174,-3.12
G0019,2024-03-05,98903,100623,97378,98293,1735572,-288,-0.29
G0019,2024-03-06,98030,100206,95148,97542,1066082,-751,-0.76
G0019,2024-03-07,97880,100442,96303,98000,1357937,458,0.47
G0019,2024-03-08,98543,100001,95609,99783,3145791,1783,1.82
G0019,2024-03-11,99665,101110,96884,99491,1395612,-292,-0.29
G0019,2024-03-12,100507,103508,97786,101816,2334218,2325,2.34
G0019,2024-03-13,102380,104570,101555,102434,1487820,618,0.61
G0019,2024-03-14,102131,105351,100997,103174,2639955,740,0.72
G0019,2024-03-15,102603,102972,98455,100940,1239086,-2234,-2.17
G0019,2024-03-18,100354,101375,97348,99440,1461052,-1500,-1.49
G0019,2024-03-19,99715,102391,96573,97120,1793108,-2320,-2.33
G0019,2024-03-20,96931,96965,92803,95105,3024677,-2015,-2.07
G0019,2024-03-21,94629,96886,89936,91847,1965303,-3258,-3.43
G0019,2024-03-22,93138,95603,93132,95458,1473938,3611,3.93
G0019,2024-03-25,95214,97775,93124,94649,1536585,-809,-0.85
G0019,2024-03-26,94729,96996,92721,96265,2164179,1616,1.71
G0019,2024-03-27,96957,101417,95592,98799,2954977,2534,2.63
G0019,2024-03-28,99005,102143,96415,99264,1798234,465,0.47
G0019,2024-03-29,99923,100149,98606,100073,2300852,809,0.81
G0019,2024-04-01,100266,102029,97380,100671,2272159,598,0.6
G0019,2024-04-02,101030,102728,100869,101760,2810508,1089,1.08
G0019,2024-04-03,102550,105820,99613,103417,2108948,1657,1.63
G0019,2024-04-04,101631,102507,98645,100568,2134770,-2849,-2.75
G0019,2024-04-05,100386,102038,95327,97688,1599017,-2880,-2.86
G0019,2024-04-08,98587,99215,98432,98793,1718820,1105,1.13
G0019,2024-04-09,98753,100342,98589,100038,1336289,1245,1.26
G0019,2024-04-10,100276,104543,99420,101576,1615155,1538,1.54
G0019,2024-04-11,101470,103811,98854,101250,1948399,-326,-0.32
G0019,2024-04-12,100766,103683,97993,100178,1037439,-1072,-1.06
G0019,2024-04-15,100602,101361,99915,100756,2907491,578,0.58
G0019,2024-04-16,99992,100968,96311,99231,1959052,-1525,-1.51
G0019,2024-04-17,100323,104364,98460,101689,770197,2458,2.48
G0019,2024-04-18,102029,103223,99218,102915,2028310,1226,1.21
G0019,2024-04-19,103173,104882,102948,104808,841214,1893,1.84
G0019,2024-04-22,104903,107915,102063,104040,859991,-768,-0.73
G0019,2024-04-23,102969,104881,100905,100966,1577568,-3074,-2.95
G0019,2024-04-24,100636,102140,97644,101015,908723,49,0.05
G0019,2024-04-25,101125,103601,99858,101546,1663831,531,0.53
G0019,2024-04-26,99886,102030,97150,98012,1621612,-3534,-3.48
G0019,2024-04-29,98085,100655,94079,96373,2988900,-1639,-1.67
G0019,2024-04-30,96918,103385,94717,100806,1164310,4433,4.6
G0019,2024-05-01,101868,106561,99899,103958,1646731,3152,3.13
G0019,2024-05-02,102659,105589,98015,99650,3417425,-4308,-4.14
G0019,2024-05-03,100101,103488,98698,101495,1897229,1845,1.85
G0019,2024-05-06,101988,104468,99315,101869,3412226,374,0.37
G0019,2024-05-07,101836,102106,99698,101257,1734584,-612,-0.6
G0019,2024-05-08,101420,103366,101150,102585,1203072,1328,1.31
G0019,2024-05-09,103259,107001,101123,106172,1770065,3587,3.5
G0019,2024-05-10,106306,109557,103758,106994,1503936,822,0.77
G0019,2024-05-13,104846,107858,104168,104226,1074991,-2768,-2.59
G0019,2024-05-14,103100,103618,101375,102601,2823694,-1625,-1.56
G0019,2024-05-15,104834,113609,103412,112917,2924098,10316,10.05
G0019,2024-05-16,112369,114670,111538,112392,1173718,-525,-0.46
G0019,2024-05-17,113317,115484,111943,114109,1163168,1717,1.53
G0019,2024-05-20,113894,113969,110077,112017,869684,-2092,-1.83
G0019,2024-05-21,112248,114163,109910,112791,2863764,774,0.69
G0019,2024-05-22,112016,113092,109579,111429,1457860,-1362,-1.21
G0019,2024-05-23,111875,112234,111074,112023,2386780,594,0.53
G0019,2024-05-24,111898,113070,110583,111026,1193393,-997,-0.89
G0019,2024-05-27,109599,111586,107518,107934,3280813,-3092,-2.78
G0019,2024-05-28,107626,109191,106698,107374,1568996,-560,-0.52
G0019,2024-05-29,107714,111016,106977,108475,1559490,1101,1.03
G0019,2024-05-30,108638,111503,105365,107996,1374432,-479,-0.44
G0019,2024-05-31,107696,107749,103679,106212,2572603,-1784,-1.65
G0019,2024-06-03,105092,105955,103212,103548,1871176,-2664,-2.51
G0019,2024-06-04,103729,106212,100845,103116,1220299,-432,-0.42
G0019,2024-06-05,101791,104115,99847,102520,1629236,-596,-0.58
G0019,2024-06-06,102130,104736,100308,101178,2707478,-1342,-1.31
G0019,2024-06-07,101293,101821,98271,101414,1655782,236,0.23
G0019,2024-06-10,102692,104521,100805,103359,1028889,1945,1.92
G0019,2024-06-11,103418,106115,101287,103128,1835709,-231,-0.22
G0019,2024-06-12,103698,104416,101116,103589,3223271,461,0.45
G0019,2024-06-13,104279,106630,102615,105227,3081986,1638,1.58
G0019,2024-06-14,107238,109499,105293,108752,2256074,3525,3.35
G0019,2024-06-17,107205,109407,103135,105653,2322136,-3099,-2.85
G0019,2024-06-18,105056,108164,101644,103264,2527571,-2389,-2.26
G0019,2024-06-19,102018,104380,97508,98967,1478498,-4297,-4.16
G0019,2024-06-20,98640,100773,97800,98701,2377670,-266,-0.27
G0019,2024-06-21,98926,100887,98217,99694,2015732,993,1.01
G0019,2024-06-24,100086,103576,98720,100943,2756076,1249,1.25
G0019,2024-06-25,102824,106295,102638,104950,3458452,4007,3.97
G0019,2024-06-26,105209,107917,101857,104993,1349970,43,0.04
G0019,2024-06-27,104109,107400,103466,104511,1443016,-482,-0.46
G0019,2024-06-28,104639,107919,103588,105397,1537828,886,0.85
G0019,2024-07-01,106261,108579,105267,107104,1032127,1707,1.62
G0019,2024-07-02,107479,110396,107131,107898,1659806,794,0.74
G0019,2024-07-03,108803,110410,106802,109472,1954603,1574,1.46
G0019,2024-07-04,109577,113722,106984,111937,691887,2465,2.25
G0019,2024-07-05,113014,114107,108913,112116,1837392,179,0.16
G0019,2024-07-08,112439,113211,112182,112704,1573754,588,0.52
G0019,2024-07-09,113215,114845,109967,114257,1274974,1553,1.38
G0019,2024-07-10,115377,116495,112810,116020,993710,1763,1.54
G0019,2024-07-11,116350,118302,114007,116961,1925344,941,0.81
G0019,2024-07-12,116537,118858,113612,116525,1756927,-436,-0.37
G0019,2024-07-15,116441,117379,111133,113822,816299,-2703,-2.32
G0019,2024-07-16,113368,115101,107195,110123,2934999,-3699,-3.25
G0019,2024-07-17,110895,115458,110317,114028,1197967,3905,3.55
G0019,2024-07-18,114384,116706,112103,115331,1738813,1303,1.14
G0019,2024-07-19,114895,115179,108297,109052,3553716,-6279,-5.44
G0019,2024-07-22,107850,109892,106815,107255,1738247,-1797,-1.65
G0019,2024-07-23,106598,108400,105104,106255,1021449,-1000,-0.93
G0019,2024-07-24,107439,109567,105287,107916,1372883,1661,1.56
G0019,2024-07-25,106787,106998,101717,104814,1815831,-3102,-2.87
G0019,2024-07-26,105043,106413,102627,103775,755804,-1039,-0.99
G0019,2024-07-29,102897,105184,101063,101219,1048049,-2556,-2.46
G0019,2024-07-30,100428,100667,98888,99845,2040957,-1374,-1.36
G0019,2024-07-31,99794,101480,98334,99042,1415934,-803,-0.8
G0019,2024-08-01,98137,98690,94318,95680,2127905,-3362,-3.39
G0019,2024-08-02,94700,95691,94012,94192,1117408,-1488,-1.56
G0019,2024-08-05,95020,95560,92891,95535,1119205,1343,1.43
G0019,2024-08-06,95129,97843,92647,93669,1259237,-1866,-1.95
G0019,2024-08-07,95106,96998,93771,96081,22147116,2412,2.58
G0019,2024-08-08,96907,98590,96242,98164,1294398,2083,2.17
G0019,2024-08-09,97604,99760,95745,96425,1983534,-1739,-1.77
G0019,2024-08-12,95044,97665,91407,93575,2888223,-2850,-2.96
G0019,2024-08-13,93649,96003,92967,93842,1229566,267,0.29
G0019,2024-08-14,95870,101429,94501,99365,4335510,5523,5.89
G0019,2024-08-15,99561,102672,98230,102458,1093200,3093,3.11
G0019,2024-08-16,103653,107140,101544,106440,2385759,3982,3.89
G0019,2024-08-19,106968,108942,104503,105966,1403367,-474,-0.45
G0019,2024-08-20,106198,106619,102775,104950,1415606,-1016,-0.96
G0019,2024-08-21,104093,106474,101315,102920,2315928,-2030,-1.93
G0019,2024-08-22,102780,105633,100679,102720,944846,-200,-0.19
G0019,2024-08-23,102717,103684,100179,102550,1637931,-170,-0.17
G0019,2024-08-26,101771,103930,97908,100334,994085,-2216,-2.16
G0019,2024-08-27,100528,103146,98609,102270,1348772,1936,1.93
G0019,2024-08-28,102719,104222,97163,99242,1027880,-3028,-2.96
G0019,2024-08-29,99699,100558,99291,100119,1357612,877,0.88
G0019,2024-08-30,100496,102287,99262,100423,1529359,304,0.3
G0019,2024-09-02,99940,101223,99194,100499,1688812,76,0.08
G0019,2024-09-03,100878,102461,99950,102098,3287322,1599,1.59
G0019,2024-09-04,102373,103968,99385,102494,2194148,396,0.39
G0019,2024-09-05,102140,103724,98981,99381,1442749,-3113,-3.04
G0019,2024-09-06,99930,101006,97781,100252,1086658,871,0.88
G0019,2024-09-09,99907,100615,99064,99164,2462729,-1088,-1.09
G0019,2024-09-10,99074,101576,95152,97557,2031119,-1607,-1.62
G0019,2024-09-11,98578,102078,98544,99620,3777563,2063,2.11
G0019,2024-09-12,99499,101962,97648,98753,1856677,-867,-0.87
G0019,2024-09-13,98794,102571,96564,100239,1556910,1486,1.5
G0019,2024-09-16,101459,105297,98875,103500,1934959,3261,3.25
G0019,2024-09-17,103642,105620,101202,104139,2789930,639,0.62
G0019,2024-09-18,103769,104747,100464,102940,34419507,-1199,-1.15
G0019,2024-09-19,103994,105160,101920,104779,1336298,1839,1.79
G0019,2024-09-20,105228,106140,103751,105685,1320869,906,0.86
G0019,2024-09-23,106298,109160,106196,106539,2171681,854,0.81
G0019,2024-09-24,106513,108388,105141,106863,1491226,324,0.3
G0019,2024-09-25,107748,110594,106318,109438,4690166,2575,2.41
G0019,2024-09-26,109333,111929,109314,109420,783600,-18,-0.02
G0019,2024-09-27,109909,112328,107598,111896,2040268,2476,2.26
G0019,2024-09-30,111527,114720,109852,111596,2639816,-300,-0.27
G0019,2024-10-01,112080,113727,109331,113578,967518,1982,1.78
G0019,2024-10-02,114046,117807,112235,114805,1458808,1227,1.08
G0019,2024-10-03,115403,118535,114211,118023,1512452,3218,2.8
G0019,2024-10-04,120497,124190,117943,121664,1286993,3641,3.08
G0019,2024-10-07,122104,126072,119514,124380,515556,2716,2.23
G0019,2024-10-08,124348,124548,123736,124170,1980165,-210,-0.17
G0019,2024-10-09,124735,127470,124504,126028,1275199,1858,1.5
G0019,2024-10-10,126019,128825,122836,124634,1232026,-1394,-1.11
G0019,2024-10-11,124496,124655,121906,122030,2012832,-2604,-2.09
G0019,2024-10-14,122346,124737,120140,122553,754241,523,0.43
G0019,2024-10-15,122584,123360,120383,122077,1239827,-476,-0.39
G0019,2024-10-16,121750,125365,118271,122936,1273328,859,0.7
G0019,2024-10-17,122918,124989,120411,122105,1009888,-831,-0.68
G0019,2024-10-18,121249,122811,117575,120655,1090268,-1450,-1.19
G0019,2024-10-21,121300,125134,118648,122147,1545885,1492,1.24
G0019,2024-10-22,122352,122982,119701,122255,2034328,108,0.09
G0019,2024-10-23,122532,128886,121105,125867,1093780,3612,2.95
G0019,2024-10-24,125958,130589,124436,128973,1636225,3106,2.47
G0019,2024-10-25,128253,131708,125795,127652,1940267,-1321,-1.02
G0019,2024-10-28,127557,131182,126664,128549,1367591,897,0.7
G0019,2024-10-29,129345,130238,125472,130082,2645746,1533,1.19
G0019,2024-10-30,128925,129054,125672,127886,960670,-2196,-1.69
G0019,2024-10-31,126448,128201,119508,122552,1271467,-5334,-4.17
G0019,2024-11-01,120811,122723,117967,119593,1094386,-2959,-2.41
G0019,2024-11-04,119329,120242,116465,119604,1113186,11,0.01
G0019,2024-11-05,120164,124898,118844,121850,5945150,2246,1.88
G0019,2024-11-06,121178,123504,120868,120924,1369413,-926,-0.76
G0019,2024-11-07,120953,125178,119307,122909,993125,1985,1.64
G0019,2024-11-08,122339,124457,119830,121954,1524203,-955,-0.78
G0019,2024-11-11,123261,126986,120851,125055,960977,3101,2.54
G0019,2024-11-12,123740,125432,122434,123342,1476971,-1713,-1.37
G0019,2024-11-13,121766,123538,117996,120107,995142,-3235,-2.62
G0019,2024-11-14,118945,120466,115524,118861,1619022,-1246,-1.04
G0019,2024-11-15,118763,121663,115264,117991,2636284,-870,-0.73
G0019,2024-11-18,117418,118632,114068,115687,1491580,-2304,-1.95
G0019,2024-11-19,116152,118563,114957,115884,711382,197,0.17
G0019,2024-11-20,116746,121904,116155,119325,2367121,3441,2.97
G0019,2024-11-21,119479,119915,116450,119304,1451309,-21,-0.02
G0019,2024-11-22,119751,125060,117386,123835,2064325,4531,3.8
G0019,2024-11-25,124373,126804,123463,124967,1999715,1132,0.91
G0019,2024-11-26,124327,125310,119061,121848,2004923,-3119,-2.5
G0019,2024-11-27,121437,123186,120626,120822,3601225,-1026,-0.84
G0019,2024-11-28,119625,122586,117890,119061,3850973,-1761,-1.46
G0019,2024-11-29,119988,122148,118883,120437,1021197,1376,1.16
G0019,2024-12-02,122472,125562,119675,125160,1733823,4723,3.92
G0019,2024-12-03,124572,127125,122764,124324,1690412,-836,-0.67
G0019,2024-12-04,121795,121936,114541,116651,2563354,-7673,-6.17
